S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
CONTIG	NODE_1106_length_1106_cov_1.537583	1106	correct
490791	491896	1106	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1107_length_1106_cov_1.252141	99.91		True
CONTIG	NODE_1107_length_1106_cov_1.252141	1106	correct
2246689	2247794	1	1106	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1108_length_1106_cov_1.103711	99.73		True
CONTIG	NODE_1108_length_1106_cov_1.103711	1106	correct
2878163	2879267	1106	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1109_length_1106_cov_1.089439	98.92		True
CONTIG	NODE_1109_length_1106_cov_1.089439	1106	correct
4167213	4168317	1	1105	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1110_length_1105_cov_1.212381	99.55		True
CONTIG	NODE_1110_length_1105_cov_1.212381	1105	correct
4496585	4497706	1	1105	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1111_length_1105_cov_0.958095	98.22		True
CONTIG	NODE_1111_length_1105_cov_0.958095	1105	correct
2276695	2276994	301	2	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1112_length_1104_cov_1.045758	100.0		True
indel: indel (> 5bp)
2276412	2276618	508	302	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1112_length_1104_cov_1.045758	100.0		True
indel: indel (> 5bp)
2275751	2276341	1104	509	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1112_length_1104_cov_1.045758	97.15		True
CONTIG	NODE_1112_length_1104_cov_1.045758	1104	correct
CONTIG	NODE_1113_length_1102_cov_1.215855	1102	unaligned
360378	361472	7	1101	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1114_length_1101_cov_1.394837	99.63		True
CONTIG	NODE_1114_length_1101_cov_1.394837	1101	correct
2675176	2676274	2	1100	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1115_length_1100_cov_1.490909	100.0		True
CONTIG	NODE_1115_length_1100_cov_1.490909	1100	correct
2343060	2344159	1	1100	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1116_length_1100_cov_1.199043	100.0		True
CONTIG	NODE_1116_length_1100_cov_1.199043	1100	correct
3463917	3465016	1100	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1117_length_1100_cov_1.048804	99.91		True
CONTIG	NODE_1117_length_1100_cov_1.048804	1100	correct
3502182	3503277	1	1096	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1118_length_1099_cov_2.087165	99.64		True
CONTIG	NODE_1118_length_1099_cov_2.087165	1099	correct
5741936	5743038	1	1099	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1119_length_1099_cov_1.007663	98.19		True
CONTIG	NODE_1119_length_1099_cov_1.007663	1099	correct
5622337	5623434	1	1098	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1120_length_1098_cov_1.180249	100.0		True
CONTIG	NODE_1120_length_1098_cov_1.180249	1098	correct
69052	69896	1	845	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1121_length_1098_cov_1.142857	100.0		True
local misassembly
70014	70266	846	1098	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1121_length_1098_cov_1.142857	100.0		True
CONTIG	NODE_1121_length_1098_cov_1.142857	1098	correct
CONTIG	NODE_1122_length_1097_cov_0.916507	1097	unaligned
4507585	4508679	1095	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_1123_length_1095_cov_265.698077	100.0	True	True
1469296	1470390	1	1095	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_1123_length_1095_cov_265.698077	100.0	True	True
270541	271635	1	1095	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_1123_length_1095_cov_265.698077	99.73	True	True
CONTIG	NODE_1123_length_1095_cov_265.698077	1095	ambiguous
2931448	2932478	1031	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1124_length_1094_cov_1.478345	99.71		True
CONTIG	NODE_1124_length_1094_cov_1.478345	1094	correct
2788569	2789661	1	1093	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1125_length_1093_cov_1.372832	99.63		True
CONTIG	NODE_1125_length_1093_cov_1.372832	1093	correct
3468714	3469578	865	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1126_length_1093_cov_1.149326	99.77		True
relocation, inconsistency = 11652
3456834	3457061	1093	866	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1126_length_1093_cov_1.149326	99.15		True
CONTIG	NODE_1126_length_1093_cov_1.149326	1093	misassembled
5426327	5427419	1093	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1127_length_1093_cov_1.112717	99.36		True
CONTIG	NODE_1127_length_1093_cov_1.112717	1093	correct
12177	13276	1093	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1128_length_1093_cov_1.040462	99.36		True
CONTIG	NODE_1128_length_1093_cov_1.040462	1093	correct
3712467	3713617	1	1091	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1129_length_1091_cov_1.181467	94.44		True
CONTIG	NODE_1129_length_1091_cov_1.181467	1091	correct
5373618	5374765	1091	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1130_length_1091_cov_1.150579	94.26		True
CONTIG	NODE_1130_length_1091_cov_1.150579	1091	correct
4021566	4022694	1090	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1131_length_1090_cov_0.975845	95.84		True
CONTIG	NODE_1131_length_1090_cov_0.975845	1090	correct
1210098	1211187	1	1090	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1132_length_1090_cov_0.885990	99.45		True
CONTIG	NODE_1132_length_1090_cov_0.885990	1090	correct
2681765	2682853	1	1089	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1133_length_1089_cov_1.391683	100.0		True
CONTIG	NODE_1133_length_1089_cov_1.391683	1089	correct
2360698	2361849	1	1089	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1134_length_1089_cov_1.049323	94.1		True
CONTIG	NODE_1134_length_1089_cov_1.049323	1089	correct
4618896	4619981	1	1086	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1135_length_1088_cov_1.539206	98.71		True
CONTIG	NODE_1135_length_1088_cov_1.539206	1088	correct
5149095	5150182	1	1088	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1136_length_1088_cov_1.484995	99.91		True
CONTIG	NODE_1136_length_1088_cov_1.484995	1088	correct
825188	826275	1	1088	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1137_length_1088_cov_1.163601	99.17		True
CONTIG	NODE_1137_length_1088_cov_1.163601	1088	correct
4312002	4313087	1	1086	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1138_length_1086_cov_1.305529	99.72		True
CONTIG	NODE_1138_length_1086_cov_1.305529	1086	correct
2104048	2105133	1	1086	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1139_length_1086_cov_1.056256	100.0		True
CONTIG	NODE_1139_length_1086_cov_1.056256	1086	correct
2722338	2722660	1	323	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1140_length_1085_cov_1.353398	99.69		True
CONTIG	NODE_1140_length_1085_cov_1.353398	1085	correct_unaligned
4415094	4416177	1	1084	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1141_length_1085_cov_1.244660	99.63		True
CONTIG	NODE_1141_length_1085_cov_1.244660	1085	correct
2471986	2473064	1079	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1142_length_1085_cov_1.018447	99.63		True
CONTIG	NODE_1142_length_1085_cov_1.018447	1085	correct
1570544	1571626	1	1083	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1143_length_1083_cov_0.905642	99.17		True
CONTIG	NODE_1143_length_1083_cov_0.905642	1083	correct
1571860	1572941	1082	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1144_length_1082_cov_1.104187	99.72		True
CONTIG	NODE_1144_length_1082_cov_1.104187	1082	correct
471698	472776	1	1079	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1145_length_1079_cov_1.041992	99.81		True
CONTIG	NODE_1145_length_1079_cov_1.041992	1079	correct
3821226	3822304	1079	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1146_length_1079_cov_1.025391	99.54		True
CONTIG	NODE_1146_length_1079_cov_1.025391	1079	correct
315910	316148	1	239	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1147_length_1079_cov_0.928711	100.0		True
local misassembly
316299	317138	240	1079	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1147_length_1079_cov_0.928711	99.4		True
CONTIG	NODE_1147_length_1079_cov_0.928711	1079	correct
2627040	2627329	1	289	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1148_length_1077_cov_1.095890	98.97		True
local misassembly
2627572	2628359	290	1077	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1148_length_1077_cov_1.095890	98.98		True
CONTIG	NODE_1148_length_1077_cov_1.095890	1077	correct
671960	673038	1077	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1149_length_1077_cov_1.009785	99.72		True
CONTIG	NODE_1149_length_1077_cov_1.009785	1077	correct
2282605	2283678	3	1076	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1150_length_1077_cov_0.840509	99.53		True
CONTIG	NODE_1150_length_1077_cov_0.840509	1077	correct
351165	352239	1075	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1151_length_1075_cov_0.921569	99.35		True
CONTIG	NODE_1151_length_1075_cov_0.921569	1075	correct
1280204	1281277	1	1074	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1152_length_1074_cov_1.058881	99.81		True
CONTIG	NODE_1152_length_1074_cov_1.058881	1074	correct
607001	608074	1074	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1153_length_1074_cov_1.006869	99.44		True
CONTIG	NODE_1153_length_1074_cov_1.006869	1074	correct
2794707	2795780	1	1074	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1154_length_1074_cov_0.927380	99.07		True
CONTIG	NODE_1154_length_1074_cov_0.927380	1074	correct
1234078	1235212	1073	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1155_length_1073_cov_0.965619	92.88		True
CONTIG	NODE_1155_length_1073_cov_0.965619	1073	correct
528609	529689	1073	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1156_length_1073_cov_0.864440	98.98		True
CONTIG	NODE_1156_length_1073_cov_0.864440	1073	correct
6096500	6097571	1	1072	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1157_length_1072_cov_1.106195	99.44		True
CONTIG	NODE_1157_length_1072_cov_1.106195	1072	correct
62683	63753	1071	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1158_length_1071_cov_1.635827	100.0		True
CONTIG	NODE_1158_length_1071_cov_1.635827	1071	correct
2616971	2618037	5	1071	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1159_length_1071_cov_1.330709	99.25		True
CONTIG	NODE_1159_length_1071_cov_1.330709	1071	correct
4824923	4825993	1	1071	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1160_length_1071_cov_0.847441	99.81		True
CONTIG	NODE_1160_length_1071_cov_0.847441	1071	correct
2413936	2414259	324	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1161_length_1069_cov_0.906312	99.69		True
local misassembly
2413079	2413823	1069	325	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1161_length_1069_cov_0.906312	99.46		True
CONTIG	NODE_1161_length_1069_cov_0.906312	1069	correct
770399	770745	347	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1162_length_1067_cov_1.214427	100.0		True
local misassembly
769570	770289	1067	348	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1162_length_1067_cov_1.214427	100.0		True
CONTIG	NODE_1162_length_1067_cov_1.214427	1067	correct
6020199	6021270	1065	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1163_length_1065_cov_1.681188	98.88		True
CONTIG	NODE_1163_length_1065_cov_1.681188	1065	correct
3055930	3056994	1	1065	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1164_length_1065_cov_1.104950	99.25		True
CONTIG	NODE_1164_length_1065_cov_1.104950	1065	correct
3213080	3214141	1	1062	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1165_length_1062_cov_1.498510	99.15		True
CONTIG	NODE_1165_length_1062_cov_1.498510	1062	correct
2027723	2028784	1062	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1166_length_1062_cov_1.261172	99.15		True
CONTIG	NODE_1166_length_1062_cov_1.261172	1062	correct
6200154	6201214	1	1061	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1167_length_1062_cov_1.180735	99.34		True
CONTIG	NODE_1167_length_1062_cov_1.180735	1062	correct
3005163	3006222	1060	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1168_length_1060_cov_1.345274	99.53		True
CONTIG	NODE_1168_length_1060_cov_1.345274	1060	correct
3796919	3797117	1	200	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1169_length_1060_cov_0.994030	99.0		True
indel: indel (> 5bp)
3797191	3797844	201	854	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1169_length_1060_cov_0.994030	100.0		True
indel: indel (> 5bp)
3797920	3798125	855	1060	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1169_length_1060_cov_0.994030	99.51		True
CONTIG	NODE_1169_length_1060_cov_0.994030	1060	correct
1213515	1214295	712	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1170_length_1060_cov_0.982090	91.17		True
local misassembly
1213036	1213383	1060	713	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1170_length_1060_cov_0.982090	100.0		True
CONTIG	NODE_1170_length_1060_cov_0.982090	1060	correct
4671812	4672822	1	1011	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1171_length_1058_cov_1.208375	99.7		True
CONTIG	NODE_1171_length_1058_cov_1.208375	1058	correct
2574421	2575479	1058	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1172_length_1058_cov_1.053838	99.81		True
CONTIG	NODE_1172_length_1058_cov_1.053838	1058	correct
1707406	1708538	1	1058	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1173_length_1058_cov_0.836491	93.38		True
CONTIG	NODE_1173_length_1058_cov_0.836491	1058	correct
3075386	3076506	1056	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1174_length_1056_cov_1.229770	93.32		True
CONTIG	NODE_1174_length_1056_cov_1.229770	1056	correct
5049460	5050190	1	713	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1175_length_1055_cov_1.565000	97.13		True
local misassembly
5050300	5050640	714	1054	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1175_length_1055_cov_1.565000	100.0		True
CONTIG	NODE_1175_length_1055_cov_1.565000	1055	correct
3762709	3763771	1054	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1176_length_1054_cov_1.114114	98.87		True
CONTIG	NODE_1176_length_1054_cov_1.114114	1054	correct
2551643	2551816	1	174	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1177_length_1053_cov_1.768537	100.0		True
relocation, inconsistency = -1206
2550611	2551105	175	669	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1177_length_1053_cov_1.768537	100.0		True
local misassembly
2551268	2551651	670	1053	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1177_length_1053_cov_1.768537	100.0		True
CONTIG	NODE_1177_length_1053_cov_1.768537	1053	misassembled
4682732	4683783	1052	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1178_length_1052_cov_1.053159	99.43		True
CONTIG	NODE_1178_length_1052_cov_1.053159	1052	correct
1871328	1872377	1051	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1179_length_1051_cov_1.422691	99.52		True
CONTIG	NODE_1179_length_1051_cov_1.422691	1051	correct
3981092	3982142	1	1051	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1180_length_1051_cov_0.976908	99.62		True
CONTIG	NODE_1180_length_1051_cov_0.976908	1051	correct
467838	468887	1050	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1181_length_1050_cov_1.408040	99.9		True
CONTIG	NODE_1181_length_1050_cov_1.408040	1050	correct
502681	503729	1049	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1182_length_1049_cov_1.645875	99.71		True
CONTIG	NODE_1182_length_1049_cov_1.645875	1049	correct
1558401	1558814	1	414	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1183_length_1049_cov_1.601610	100.0		True
inversion
1557792	1558426	1049	415	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1183_length_1049_cov_1.601610	99.84		True
CONTIG	NODE_1183_length_1049_cov_1.601610	1049	misassembled
1984823	1985891	1048	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1184_length_1048_cov_1.009063	97.47		True
CONTIG	NODE_1184_length_1048_cov_1.009063	1048	correct
2125802	2126847	1	1046	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1185_length_1046_cov_56.868819	100.0	True	True
2405087	2406132	1	1046	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1185_length_1046_cov_56.868819	100.0	True	True
1751197	1752242	1	1046	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1185_length_1046_cov_56.868819	100.0	True	True
CONTIG	NODE_1185_length_1046_cov_56.868819	1046	ambiguous
167984	169029	1046	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1186_length_1046_cov_1.423814	99.81		True
CONTIG	NODE_1186_length_1046_cov_1.423814	1046	correct
4800738	4801783	1	1046	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1187_length_1046_cov_0.997982	99.52		True
CONTIG	NODE_1187_length_1046_cov_0.997982	1046	correct
5130929	5132008	1045	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1188_length_1045_cov_1.161616	95.84		True
CONTIG	NODE_1188_length_1045_cov_1.161616	1045	correct
739252	740294	1043	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1189_length_1043_cov_1.553644	99.04		True
CONTIG	NODE_1189_length_1043_cov_1.553644	1043	correct
1652342	1653229	880	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1190_length_1043_cov_0.740891	98.87		True
relocation, inconsistency = -106371
1758550	1758712	1043	881	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1190_length_1043_cov_0.740891	100.0		True
CONTIG	NODE_1190_length_1043_cov_0.740891	1043	misassembled
67502	68533	1	1042	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1191_length_1042_cov_1.267477	99.04		True
CONTIG	NODE_1191_length_1042_cov_1.267477	1042	correct
422474	423005	1	532	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1192_length_1041_cov_1.091278	99.44		True
local misassembly
423232	423740	533	1041	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1192_length_1041_cov_1.091278	99.8		True
CONTIG	NODE_1192_length_1041_cov_1.091278	1041	correct
6025134	6026173	1040	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1193_length_1040_cov_1.702538	99.52		True
CONTIG	NODE_1193_length_1040_cov_1.702538	1040	correct
987739	988777	1039	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1194_length_1039_cov_1.045732	100.0		True
CONTIG	NODE_1194_length_1039_cov_1.045732	1039	correct
6241794	6242830	1	1037	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1195_length_1037_cov_1.301426	99.61		True
CONTIG	NODE_1195_length_1037_cov_1.301426	1037	correct
420871	421941	1	1037	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1196_length_1037_cov_1.070265	96.45		True
CONTIG	NODE_1196_length_1037_cov_1.070265	1037	correct
5361354	5361922	569	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1197_length_1037_cov_0.928717	99.3		True
local misassembly
5360785	5361252	1037	570	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1197_length_1037_cov_0.928717	99.82		True
CONTIG	NODE_1197_length_1037_cov_0.928717	1037	correct
4620625	4621691	1036	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1198_length_1036_cov_1.897044	96.53		True
CONTIG	NODE_1198_length_1036_cov_1.897044	1036	correct
269934	270968	1	1035	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1199_length_1035_cov_1.285714	100.0		True
CONTIG	NODE_1199_length_1035_cov_1.285714	1035	correct
2329810	2330840	1	1029	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1200_length_1035_cov_1.235714	97.77		True
CONTIG	NODE_1200_length_1035_cov_1.235714	1035	correct
39613	39893	281	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1201_length_1035_cov_1.059184	100.0		True
local misassembly
38733	39486	1035	282	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1201_length_1035_cov_1.059184	100.0		True
CONTIG	NODE_1201_length_1035_cov_1.059184	1035	correct
1301126	1302221	1	1035	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1202_length_1035_cov_1.044898	94.43		True
CONTIG	NODE_1202_length_1035_cov_1.044898	1035	correct
588000	589033	1034	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1203_length_1034_cov_1.037794	98.65		True
CONTIG	NODE_1203_length_1034_cov_1.037794	1034	correct
5661865	5662897	1033	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1204_length_1033_cov_1.121677	99.32		True
CONTIG	NODE_1204_length_1033_cov_1.121677	1033	correct
1772549	1773578	1030	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1205_length_1033_cov_0.984663	98.74		True
CONTIG	NODE_1205_length_1033_cov_0.984663	1033	correct
3470164	3471194	1	1031	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_1206_length_1031_cov_124.198770	100.0	True	True
4176079	4177109	1031	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_1206_length_1031_cov_124.198770	99.81	True	True
CONTIG	NODE_1206_length_1031_cov_124.198770	1031	ambiguous
10998	12028	1031	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1207_length_1031_cov_1.202869	100.0		True
CONTIG	NODE_1207_length_1031_cov_1.202869	1031	correct
3458623	3459686	1031	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1208_length_1031_cov_1.056352	96.52		True
CONTIG	NODE_1208_length_1031_cov_1.056352	1031	correct
1217335	1218307	55	1027	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1209_length_1030_cov_1.085128	100.0		True
CONTIG	NODE_1209_length_1030_cov_1.085128	1030	correct
2769985	2771013	1	1029	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1210_length_1029_cov_2.972279	99.22	True	True
45071	46099	1029	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1210_length_1029_cov_2.972279	99.03	True	True
CONTIG	NODE_1210_length_1029_cov_2.972279	1029	ambiguous
2019190	2020218	1029	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1211_length_1029_cov_1.367556	99.61		True
CONTIG	NODE_1211_length_1029_cov_1.367556	1029	correct
6065927	6066953	1027	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1212_length_1027_cov_1.350823	99.9		True
CONTIG	NODE_1212_length_1027_cov_1.350823	1027	correct
3212038	3213081	1	1026	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1213_length_1026_cov_1.387230	98.18		True
